name,city,iata,latitude,longitude
Essen Railway,Essen,ZES,51.451389,7.013889
Rurrenabaque Airport,Rerrenabaque,RBQ,-14.4275,-67.498056
Lancaster Amtrak Station,Lancaster,,40.05,-76.31
Ardmore Amtrak Station,Ardmore,,40.01,-75.29
Abaiang Atoll Airport,Abaiang Atoll,ABF,1.8,173.04
Metropark Amtrak Station,Iselin,,40.568,-74.3275
St. Louis Downtown Airport,East St. Louis,CPS,38.5707244,-90.1562211
Afobaka Airstrip,Afobaka,,4.9982,-54.9919
Alalapadu Airstrip,Alapadu,,2.5232,-56.3241
Albina Airstrip,Albina,ABN,5.516667,-54.05
Lawa Anapaike Airstrip,Anapaike,,3.416667,-54.033333
Apetina Airstrip,Apetina,,3.5017,-55.0614
Botopassi Airstrip,Botopasi,BTO,4.233333,-55.45
Djoemoe Airstrip,Djoemoe,DOE,4.016667,-55.483333
Drietabbetje Airstrip,Drietabbetje,DRJ,4.11667,-54.66667
Kabalebo Airstrip,Kabalebo,,4.406,-57.223
Kayser Airstrip,Kayser,,3.1,-56.483
Kwamelasemoetoe Airstrip,Kwamelasemoetoe,,2.33333,-56.783333
Moengo Airstrip,Moengo,,5.616667,-54.4
Majoor Henry Fernandes Airport,Nieuw Nickerie,ICK,5.955556,-57.039444
Vincent Fayks Airport,Paloemeu,OEM,5.811111,-55.190833
Sarakreek Airstrip,Sarakreek,,4.9,-55.083333
Sipaliwini Airstrip,Sipaliwini,,1.96605,-56.0035
Stoelmans Eiland Airstrip,Stoelmans Eiland,SMZ,4.35,-54.41667
Totness Airstrip,Totness,TOT,5.865833,-56.3275
Wageningen Airstrip,Wageningen,AGI,5.76667,-56.63333
Kaieteur International Airport,Kaieteur Falls,KIA,5.163333,-59.483333
Codela Airport,Guapiles,CSC,10.414,-85.0917
Newport News Amtrak Station,Newport News,,37.0228,-76.4519
Portland Union Station,Portland,,45.529,-122.6768
Orinduik Airport,Orinduik,ORJ,4.7,-60.016667
Annai Airport,Annai,NAI,3.95,-59.133333
Apoteri Airport,Apoteri,,4.033333,-58.583333
Imbaimadai Airport,Imbaimadai,IMB,5.69252,-60.28198
Kamarang Airport,Kamarang,KAR,5.865278,-60.614167
Mabaruma Airport,Mabaruma,USI,8.2,-59.783333
Mahdia Airport,Mahdia,MHA,5.266667,-59.15
Dr. Augusto Roberto Fuster International Airport,Pedro Juan Caballero,PJC,-22.641389,-55.829722
Alcides Fernandez Airport,Acandi,ACD,8.516667,-77.3
Los Colonizadores Airport,Saravena,RVE,6.916667,-71.9
La Chorrera Airport,La Chorrera,LCR,-0.733333,-73.016667
Batagay Airport,Batagay,,67.648,134.695
La Macarena,La Macarena,LMC,2.179167,-73.7875
Villa Garzon Airport,Villa Garzon,VGZ,0.978889,-76.605556
El Bagre Airport,El Bagre,EBG,7.596389,-74.808889
Juan H. White,Caucasia,CAQ,7.968333,-75.198333
Mandinga Airport,Condoto,COG,5.071667,-76.676389
Golfo de Morrosquillo Airport,Tolu,TLU,9.511944,-75.586389
Cabo Frio International Airport,Cabo Frio,CFB,-22.921667,-42.074167
Westport Amtrak Station,Westport,,44.1871,-73.4519
Trenton Amtrak Station,Trenton,,40.21889,-74.75417
Sinop Airport,Sinop,OPS,-11.885,-55.586
Gurupi Airport,Gurupi,GRP,-11.728889,-49.068889
Campo Alegre Airport,Santana do Araguaia,CMP,-9.505,-50.625
Breves Airport,Breves,BVS,-1.681944,-50.48
Soure Airport,Soure,SFK,-0.716944,-48.522778
Julio Belem Airport,Parintins,PIN,-2.627778,-56.735833
Barreiras Airport,Barreiras,BRA,-12.083333,-45
Confresa Airport,Santa Terezinha,STZ,-10.47,-50.502778
Minacu Airport,Minacu,MQH,-13.526944,-48.220556
Araguaina Airport,Araguaina,AUX,-7.228333,-48.240833
Novo Aripuana Airport,Novo Aripuana,NVP,-5.121389,-60.380556
Bom Futuro Airport,Lucas do Rio Verde,LVR,-13.05,-55.910833
Franca Airport,Franca,FRC,-20.538611,-47.400833
Dourados Airport,Dourados,DOU,-22.220833,-54.805833
Labrea Airport,Labrea,LBR,-7.258889,-64.797778
Rondonopolis Airport,Rondonopolis,ROO,-16.466667,-54.633333
Tancredo Thomaz de Faria Airport,Guarapuava,GPB,-25.383333,-51.45
Joacaba Airport,Joacaba,JCB,-27.172778,-51.500833
North Philadelphia Amtrak Station,Philadelphia,,39.9969556,-75.1487722
Aberdeen Railway Station,Aberdeen,,57.1436,-2.0985
Glasgow Railway Station,Glasgow,,55.8622,-4.2512
Edinburgh Waverly Station,Edinburgh,ZXE,55.952,-3.189
Newcastle Railway Station,Newcastle Upon Tyne,,54.9686,-1.6171
Leeds Railway Station,Leeds,,53.794,-1.547
Manchester Picadilly Station,Manchester,,53.477,-2.23
Liverpool Railway Station,Liverpool,,53.405,-2.979
London Euston Railway Station,London,,51.5284,-0.1331
General leite de Castro Airport,Rio Verde,RVD,-17.790278,-50.918333
Araxa Airport,Araxa,AAX,-19.563056,-46.960278
Maues Airport,Maues,MBZ,-3.383611,-57.718611
Borba Airport,Borba,RBB,-4.387778,-59.593889
Coari Airport,Coari,CIZ,-4.085,-63.140833
Barcelos Airport,Barcelos,BAZ,-0.975,-62.923889
Herbert Glacier,Juneau,,58.571385,-134.607754
Seattle Cruise Terminal,Seattle,,47.615884,-122.330017
Juneau Cruise Pier,Juneau,,58.335451,-134.414978
Skagway Cruise Pier,Skagway,,59.470896,-135.31723
Ketchikan Cruise Pier,Ketchikan ,,55.346327,-131.644707
Victoria Cruise Pier,Victoria,,48.429144,-123.367023
Diamantino Airport,Diamantino,DMT,-14.408889,-56.445833
Guanambi Airport,Guanambi,GNM,-14.216667,-42.783333
Tsletsi Airport,Djelfa,QDJ,34.6657,3.351
Nzagi Airport,Nzagi,,-7.716944,21.358056
Catoca Airport,Catoca,,-9.433017,20.311189
Lucapa Airport,Lucapa,LBZ,-8.443056,20.732222
Kapanda Airport,Kapanda,KNP,-9.771944,15.456111
Am Timan Airport,Am Timan,AMC,11.034,20.274
Sharq Al-Owainat Airport,Sharq Al-Owainat,GSQ,22.5806,28.7207
Eastern WV Regional Airport,Martinsburg,MRB,39.2407,-77.591
Awasa Airport,Awasa,AWA,7.067,38.5
Jijiga Airport,Jijiga,JIJ,9.359722,42.7875
Mekane Salam Airport,Mekane Selam,MKS,10.633333,38.783333
Debre Marqos,Debre Marqos,DBM,10.316667,37.733333
Debre Tabor Airport,Debre Tabor,DBT,11.966667,38
Harar Meda Airport,Debre Zeyit,QHR,8.7163,39.0059
Robe Airport,Goba,GOB,6.733333,44.266667
Mayumba Airport,Mayumba,MYB,-3.416667,10.65
Mara Serena Airport,Masai Mara,MRE,-1.406111,35.008056
Lewa Airport,Lewa,,0.1955,37.4699
Mulika Lodge Airport,Meru National Park,,0.230278,38.170556
Rumbek Airport,Rumbek,RBX,6.825,29.669
Yei Airport,Yei,,4.083,30.65
Cape Palmas Airport,Greenville,CPA,4.37902,-7.69695
Ambatomainty Airport,Ambatomainty,AMY,-17.1667,47.1833
Kyoto,Kyoto,UKY,35.016667,135.766667
Ecuvillens Airport,Ecuvillens,,46.754997,7.076111
Andermatt,Andermatt,,46.63889,8.58889
Wohlen Airfield,Wohlen bei Bern,,46.96694,7.35806
Bazaruto Island Airport,Bazaruto Island,BZB,-21.542778,35.473056
Benguera Island Airport,Benguera Island,BCW,-21.849167,35.436944
Inhaca Airport,Inhaca,,-26,32.916667
Indigo Bay Lodge Airport,Indigo Bay Lodge,IBL,-21.707222,35.452222
Gombe Lawanti International Airport,Gombe,,9.2575,12.430278
Akwa Ibom International Airport,Uyo,,5.05,7.933333
Katsina Airport,Katsina,,13.007778,7.660278
Ouro Sogui Airport,Matam,MAX,15.593611,-13.322778
Bird Island Airport,Bird Island,BDI,-3.721389,55.208611
K50 Airport,Mogadishu,,1.999167,44.974167
El Daein,El Daein,,14,32.316667
Wadi Halfa Airport,Wadi Halfa,WHF,21.800278,31.516389
Enfidha - Zine El Abidine Ben Ali International Airport,Enfidha,NBE,36.075833,10.438611
Kidepo Airport,Kidepo,,3.719167,33.754167
Kitgum Airport,Kitgum,,3.278611,32.89
Pakuba Airport,Pakuba,PAF,2.3275,31.5
Svea Airport,Sveagruva,,77.9,16.683333
Ny-Alesund Airport,Ny-Alesund,,78.9275,11.874167
Hatay Airport,Hatay,HTY,36.362778,36.282222
Kihnu Airfield,Kihnu,,58.148,24.003
Ruhnu Airfield,Ruhnu,,57.784,23.266
Raivavae Airport,Raivavae,RVV,-23.87,-147.67
Foshan,Foshan,FUO,23.133333,113.28333
Huizhou,Huizhou,HUZ,23.083332,114.36667
Lleida-Alguaire Airport,Lleida,ILD,41.727778,0.535833
Aeropuerto Capitan Fuentes Martinez,Porvenir,WPR,-53.2537,-70.319228
Ouessant Airport,Ouessant,,48.458056,-5.095556
Central Railway Station,Montreal,YMY,45.499722,-73.566111
Union Station,Toronto,YBZ,43.645278,-79.380556
Bildudalur Airport,Bildudalur,BIU,65.641389,-23.546111
Gjogur Airport,Gjogur,GJR,65.995278,-21.326944
Saudarkrokur,Saudarkrokur,SAK,65.731667,-19.572778
Selfoss Airport,Selfoss,,63.929167,-21.037778
Inishmaan Aerodrome,Inishmaan,IIA,53.091944,-9.57
Taldykorgan Airport,Taldykorgan,TDK,45.016667,78.366667
Olgii Airport,Olgii,ULG,48.991667,89.919722
Lille,Lille,XDB,50.563333,3.08805
Qurghonteppa International Airport,Kurgan Tyube,,37.862222,68.862778
Vologda Airport,Vologda,VGD,59.281667,39.946667
Severo-Evensk Airport,Evensk,,61.921667,159.23
Olenyok Airport,Olenyok,,68.514722,112.48
Saskylakh Airport,Saskylakh,,71.927778,114.08
Lensk Airport,Lensk,,60.719444,114.931944
Burevestnik Airport,Iturup Island,BVV,44.92,147.621667
Okha Airport,Okha,OHH,53.583333,142.933333
Leshukonskoye Airport,Arkhangelsk,LDG,64.895833,45.722778
Nizhneangarsk Airport,Nizhneangarsk,,55.801667,109.586667
Taksimo Airport,Taksimo,,56.361667,114.93
Vanavara Airport,Vanavara,,60.355,102.31
Aykhal Airport,Aykhal,,65.959167,111.546389
Uktus Airport,Yekaterinburg,,56.701667,60.79
Baykit Airport,Baykit,,61.676667,96.355
Biysk Airport,Biysk,,52.466667,85.35
Huesca-Pirineos Airport,Huesca,HSK,42.080833,-0.323333
Ciudad Real Central Airport,Ciudad Real,CQM,38.856389,-3.97
Al Najaf International Airport,Najaf,NJF,31.991667,44.404167
Hilversum Railway Station,Hilversum,QYI,52.226389,5.181667
Colonsay Airport,Colonsay,CSA,56.0575,-6.243056
Coll Airport,Coll,COL,56.633333,-6.557222
Rock Hill York Co Bryant Airport,Rock Hill,RKH,34.9878,-81.0572
Allegheny County Airport,Pittsburgh,AGC,40.3544,-79.9302
Cecil Field,Jacksonville,NZC,30.2187,-81.8767
Fulton County Airport Brown Field,Atlanta,FTY,33.7791,-84.5214
Tresco Heliport,Tresco,TSO,49.945556,-6.331389
Tarin Kowt Airport,Tarin Kowt,TII,32.605278,65.864167
Zaranj Airport,Zaranj,ZAJ,30.969167,61.866944
Chaghcharan Airport,Chaghcharan,CCN,34.526667,65.271667
Four Corners,Four Corners,,36.998976,-109.045172
Fuyang Airport,Fuyang,FUG,32.9,115.816667
Longyan Airport,Longyan,LCX,25.674167,116.746389
Baoshan Airport,Baoshan,BSD,25.053333,99.168333
Xingyi Airport,Xingyi,ACX,25.0882,104.9587
Macau Ferry Pier,Macau,XZM,22.197075,113.558911
Liping Airport,Liping,HZH,26.206,109.039
Ocean Isle Beach Airport,Ocean Isle Beach,60J,33.9085056,-78.4366722
Stepanakert,Stepanakert,,39.901439,46.787031
Ohio State University Airport,Columbus,OSU,40.0798,-83.073
Rio Sidra,Rio Sidra,RSI,8.966667,-80.333336
Addison,Addison,ADS,32.9685594,-96.8364478
Destin,Destin,DTS,30.4000611,-86.4714772
Fort Jefferson,Fort Jefferson - Dry Tortugas,RBN,24.61667,-82.86667
Chernobayevka Airport,Kherson,KHE,46.6758,32.5064
Ryans Creek Aerodrome,Stewart Island,SZS,-46.899693,168.101592
Assumption Island,Assumption Island,,-9.7422,46.5067
Zhijiang Airport,Zhijiang,HJJ,27.441389,109.699722
Aldabra,Assumption Island,,-9.74,46.51
Yarmouth Airport,Yarmouth,YQI,43.8269,-66.0881
Kinston Regional Jetport,Kinston,ISO,35.331389,-77.608889
First Flight Airport,Kill Devil Hills,FFA,36.02,-75.67
Pebble Island Airstrip,Pebble Island Settlement,,-51.31,-59.61
Sea Lion Island Landing Strip,Sea Lion Island,,-52.4282,-59.0777
Lively Settlement Airstrip,Lively Island,,-52.03,-58.47
Lincang Airport,Lincang,LNJ,23.738333,100.025
Wenshan Airport,Wenshan,WNH,23.375833,104.243056
Ponta Pelada Airport,Manaus,PLL,-3.14604,-59.9863
Sao Gabriel da Cachoeira Airport,Sao Gabriel da Cachoeira,SJL,-0.148056,-66.9858
Maturaca,Maturaca,,0.628269,-66.115128
Carajas Airport,Parauapebas,CKS,-6.11781,-50.0035
Centro de Lancamento de Alcantara,Alcantara,,-2.373,-44.396389
Cachimbo,Itaituba,ITB,-4.2446,-56.00384
Latur Airport,Latur,LTU,18.411944,76.465
Matak Airport,Anambas Islands,MWK,3.348119,106.25805
Mainz Finthen,Mainz,QFZ,0,0
Wuerzburg,Wuerzburg,,51.93749,8.38257
Mainz,Mainz,QMZ,50.00829,8.27356
Berlin Gatow,Berlin,GWW,52.475,13.139
Rheine Bentlage,Rheine,ZPQ,52.27656,7.43843
Sao Jacinto,Aveiro,,40.72222,-8.816667
Tana Toraja Airport,Toraja,TTR,-3.416667,119.916664
Hopsten Air Base,Hopsten,,52.3387,7.54133
Jose Aponte De La Torre Airport,Ceiba,,18.2453,-65.6434
Persian Gulf Airport,Khalije Fars,PGU,27.379444,52.7375
Yasuj Airport,Yasuj,YES,30.700556,51.545
Mosul International Airport,Mosul,OSB,36.305833,43.1475
Tajima Airport,Toyooka,TJH,35.512778,134.786944
Amakusa Airfield,Amakusa,AXJ,32.482222,130.158889
Kikai Airport,Kikai,KKX,28.321389,129.928056
Aguni Airport,Aguni,AGJ,26.592778,127.240278
Chongjin Airport,Chongjin,,41.801389,129.855
Haeju Airport,Haeju,HAE,38.00543,125.77863
Layang Layang Airport,Layang Layang Atoll,LAC,7.372222,113.841667
Donoi Airport,Uliastai,,47.712778,96.524167
Bulgan Airport,Bulgan,UGA,48.854167,103.484167
Ulaangom Airport,Ulaangom,ULO,49.973333,92.079722
Borongan Airport,Borongan,BPR,11.674167,125.478611
Lubang Community Airport,Lubang,LBX,13.855833,121.105833
Bentota Airport,Bentota,BJT,6.416667,79.983333
Dickwella Airport,Dickwella,DIW,5.966667,80.683333
Kulob Airport,Kulyab,TJU,37.981667,69.799444
Cimei Airport,Cimei,CMJ,23.266667,119.666667
Dasoguz Airport,Dasoguz,TAZ,41.764722,59.833056
Barrow Island Airport,Barrow Island,BWB,-20.798,115.406
Morawa Airport,Morawa,MWB,-29.211,116.009
Exmouth Airport,Exmouth,EXM,-21.933,114.128
Derby Airport,Derby,DRB,-17.39,123.68
Walgett Airport,Walgett,WGE,-30.0318,148.1222
Bathurst Island Airport,Bathurst Island,BRT,-11.769167,130.619722
Dunk Island Airport,Dunk Island,DKI,-17.939722,146.141944
Lizard Island Airport,Lizard Island,LZR,-14.673056,145.454444
Hamilton Airport,Hamilton,HLT,-37.648889,142.065278
Halls Creek Airport,Halls Creek,HCQ,-18.233889,127.669722
Fitzroy Crossing Airport,Fitzroy Crossing,FIZ,-18.178,125.591
Ravensthorpe Airport,Ravensthorpe,RVT,-33.797222,120.208056
Wilkins Runway,Budd Coast,,-66.689444,111.485833
Provo Municipal Airport,Provo,PVU,40.21805555,-111.72222222
Steamboat Springs Airport-Bob Adams Field,Steamboat Springs,SBS,40.51625,-106.8663056
Delta Municipal Airport,Delta,DTA,39.3806386,-112.5077147
Richfield Minicipal Airport,Richfield,RIF,38.7364361,-112.0989444
Carbon County Regional-Buck Davis Field,Price,PUC,39.609722,-110.75278
Los Alamos Airport,Los Alamos,LAM,35.8798019,-106.2694153
Borrego Valley Airport,Borrego Springs,BXS,33.2590278,-116.3209722
Lake Havasu City Airport,Lake Havasu City,HII,34.5711111,-114.3582778
Winslow-Lindbergh Regional Airport,Winslow,INW,35.0219167,-110.7225278
Douglas Municipal Airport,Douglas,DGL,31.3426028,-109.5064544
Marakei Airport,Marakei,MZK,2.050278,173.266667
Abemama Atoll Airport,Abemama,AEA,0.490833,173.828611
Aranuka Airport,Buariki,AAK,0.185278,173.636389
Kuria Airport,Kuria,KUC,0.228611,173.410556
Arorae Island Airport,Arorae,AIS,-2.633333,179.816667
Tamana Airport,Tamana,TMN,-2.5,175.983333
Beru Island Airport,Beru Island,BEZ,-1.254722,176.007222
Nikunau Airport,Nikunau,NIG,-1.35,176.45
Butaritari Atoll Airport,Butaritari,BBG,3.086521,172.811465
Makin Airport,Makin,MTK,3.383333,173
Maiana Airport,Maiana,MNK,0.933333,173
Nonouti Airport,Nonouti,NON,-0.616667,174.366667
Tabiteuea South Airport,Tabiteuea,TSU,-1.35,174.8
Bosset Airport,Bosset,BOT,-7.240833,141.092333
Ine Airport,Ine,IMI,7.016667,171.483333
Tinak Airport,Tinak,TIC,7.133333,171.916667
Ebon Airport,Ebon,,4.598889,168.753056
Elenak Airport,Elenak,EAL,9.083333,167.333333
Lae Airport,Lae,LML,8.921667,166.265556
Airok Airport,Airok,AIC,7.1,171.233333
Enejit Airport,Enejit,EJT,6.040278,171.984444
Whitianga Airport,Whitianga,WTZ,-36.835833,175.700278
Takaka Aerodrome,Takaka,KTF,-40.85,172.8
Peleliu Airfield,Peleliu,C23,6.998333,134.232778
Angaur Airstrip,Angaur,,6.906389,134.145
Asau Airport,Savai\\'i,AAU,-13.505,-172.627778
Afutara Airport,Afutara,AFT,-9.183056,160.949722
Ulawa Airport,Ulawa,RNA,-9.854722,161.979167
Choiseul Bay Airport,Choiseul Bay,CHY,-6.711944,156.396111
Santa Ana Airport,Santa Ana,NNB,-10.848056,162.454167
Yandina Airport,Yandina,XYA,-9.086111,159.218889
Batuna Airport,Batuna,BPF,-8.63,158
Bartow Municipal Airport,Bartow,BOW,27.9434,-81.7834
Sokerkino,Kostroma,KMW,57.7961,41.0204
Yuryevets,Yuryevets,,57.316667,43.1
Ozerny,Ozerny,,52.752919,111.849
Enkheluk,Enkheluk,,52.500967,107.018852
Khakusy,Khakusy,,55.365,109.812
Fitiuta Airport,Fiti\\'uta,FTI,-14.216111,-169.423611
Ofu Airport,Ofu,OFU,-14.184444,-169.67
Livermore Municipal,Livermore,LVK,37.41362,-121.49133
MariposaYosemite,Mariposa,MPI,37.3039,-120.0222
Jungseok,Seogwipo,,33.399561,126.711567
Grootfontein,Grootfontein,GFY,-19.602167,18.122667
Rundu,Rundu,NDU,-17.956461,19.719439
Beppu Airport,Beppu,BPU,33.3,131.5333
Heron Island,Heron Island,HRN,-23.441667,151.911389
Lady Elliot Island,Lady Elliot Island,LYT,-24.113333,152.715278
Orpheus Island,Orpheus Island,ORS,-18.634,146.5
Paddington Station,London,QQP,51.515833,-0.176111
Liskeard Station,Liskeard,,50.44708,-4.46753
Port du Bloscon,Roscoff,,48.721816,-3.96395
Tasiilaq,Angmagssalik,AGM,65.612222,-37.618333
Neets Bay,Ketchikan,,55.778889,-131.601389
Fraser Railroad Station,Fraser BC,,59.715517,-135.046692
Carcross,Carcross YT,,60.17463,-134.698088
Jacqueline Cochran Regional Airport,Palm Springs,TRM,33.626666,-116.1596667
Santa Monica Municipal Airport,Santa Monica,SMO,34.0158333,-118.4513056
Bermuda Dunes Airport,Palm Springs,UDD,33.7484375,-116.2748133
Scottsdale Airport,Scottsdale,ZSY,33.6228889,-111.9105278
Olympia Regional Airpor,Olympia,OLM,46.9694044,-122.9025447
Yolo County Airport,Davis-Woodland-Winters,DWA,38.5793889,-121.8569444
Garfield County Regional Airport,Rifle,RIL,39.5263056,-107.7269444
Shively Field Airport,SARATOGA,SAA,41.4448594,-106.8235264
Dekalb-Peachtree Airport,Atlanta,PDK,33.8756111,-84.3019722
Monroe County Airport,Bloomington,BMG,39.1460208,-86.6166805
Witham Field Airport,Stuart,SUA,27.1816996,-80.221294
Morristown Municipal Airport,Morristown,MMU,40.79935,-74.4148747
Napa County Airport,Napa,APC,38.2131944,-122.2806944
Brown Field Municipal Airport,San Diego,SDM,32.5722722,-116.9801611
Wangen-Lachen,Wangen-Lachen,,47.204805,8.866834
Pahokee Airport,Pahokee,PHK,26.789,-80.692
Venice Municipal,Venice,,27.42439,-82.262364
Pahokee,Pahokee,,26.471041,-80.413591
Kineshma,Kineshma,KIE,57.45000001,42.15000001
Nezhitino,Nezhitino,NEZ,57.479444454444,43.29750001
Glasgow Buchanan Bus Station,Glasgow,,55.8652,-4.25033
London Victoria Bus Station,London,,51.494999,-0.144643
Machu Pichu Airport,Machu Pichu,MFT,-13.1167,-72.5667
Panama City-NW Florida Bea.,Panama City,ECP,30.3417,-85.7973
San Bernardino International Airport,San Bernardino,SBD,34.0953521,-117.2348722
Valenca Airport,Valenca,VAL,-13.2965,-38.9924
Dix Sept Rosado Airport,Mossoro,MVF,-5.20192,-37.3643
Caruaru Airport,Caruaru,CAU,-8.28239,-36.0135
Wake Island Afld,Wake island,AWK,19.282067,166.636444
Aeroclube de Nova Iguacu,Nova Iguacu,QNV,-22.7453,-43.4603
Gare du Nord,Paris,XPG,48.880931,2.355323
Gare Montparnasse,Paris,XGB,48.84,2.318611
Saint-Pierre-des-Corps,Tours,XSH,47.385626,0.723347
Darsena Norte,Buenos Aires,,-34.5978,-58.367841
Casa Central,Montevideo,,-34.90278,-56.213781
Puerto Franco,Colonia del Sacramento,,-34.4741,-57.843427
Tres Cruces,Montevideo,,-34.893891,-56.166589
San Carlos Airport,San Carlos,SQL,37.511944,-122.249444
Courtelary ,Courtelary ,,47.18611,7.15833
Koszalin - Zegrze Pomorskie Airport,Koszalin,OSZ,54.041,16.266
Ntswi Island,Okavango Delta,,-19.531109,23.09092
Dujiangyan,Dujiangyan,,30.998584,103.619673
Maiwa,Maiwa,,33.058044,102.908775
Lelystad Airport,Lelystad,LEY,52.4603,5.52722
Rocky Mount Wilson Regional Airport,Rocky Mount,RWI,35.8563,-77.8919
Whittier Airport,Whittier,,60.7772125,-148.7215775
Soldotna Airport,Soldotna,SXQ,60.4749583,-151.0382389
Gillespie,El Cajon,SEE,32.8262222,-116.9724444
San Clemente Island Nalf,San Clemente Island,,33.022744,-118.588489
Cotopaxi International Airport,Latacunga,LTX,-0.5425,-78.3657
London St Pancras,London,STP,51.53,-0.125
Amsterdam Centraal,Amsterdam,ZYA,52.378333,4.9
Mammy Yoko Heliport,Freetown,JMY,8.490278,-13.289722
Shearwater Heliport,Victoria Falls,,-17.911443,25.828167
Phan Rang Airport,Phan Rang,PHA,11.6335,108.952
Na-San Airport,Son-La,SQH,21.217,104.033
Truckee-Tahoe Airport,Truckee,TKF,39.3200422,-120.1395628
Frejus Saint Raphael,Frejus,FRJ,43.416667,6.733333
Geelong Airport,Geelong,GEX,-38.225,144.333
Detroit Amtrak Station,Detroit,,42.368097,-83.072397
Ventura Amtrak,Ventura,,34.27833,-119.29222
Berlin Hauptbahnhof,Berlin,QPP,52.52493,13.36963
Amsterdam Centraal,Amsterdam,ZYA,52.7873,4.90074
Moultrie Municipal Airport,Moultrie,MGR,31.0849167,-83.80325
Mezen,Mezen,,65.878333,44.215
Vaskovo,Arkhangelsk,,64.441667,40.421667
Cobb County Airport-Mc Collum Field,Atlanta,RYY,34.0131569,-84.5970556
Oneonta Municipal Airport,Oneonta,ONH,42.524722,-75.064444
Tulln ,Tulln,,48.318961,16.114275
Wideawake Field,Georgetown Acension Island Santa Helena,ASI,-7.969597,-14.393664
Dell Flight Strip,Dell,4U9,44.7357483,-112.7200133
Mission Field Airport,Livingston-Montana,LVM,45.6993889,-110.4483056
Kota Kinabalu Airport,Kota Kinabalu,ZWR,11.1111,11.1111
Valetta Waterfront,Valetta,,35.889867,14.508584
Big Timber Airport,Big Timber,6S0,45.8063889,-109.9811111
Tulip City Airport,Holland,BIV,42.7427778,-86.1078333
London Heliport,London,,51.47,-0.177833
San Nicolo Airport,Venice,,45.4283,12.3881
Tallinn Linnahall Heliport,Tallinn,,59.4486,24.7532
Hernesaari Heliport,Helsinki,HEN,60.1478,24.9244
Linkenheim Airport,Linkenheim,,49.1417,8.39472
Monument Valley Airport,Monument Valley,,37.0167,-110.201
Hilversum Airport,Hilversum,,52.1919,5.14694
West 30th St. Heliport,New York,JRA,40.7545,-74.0071
Texel Airport,Texel,,53.1153,4.83361
La Cerdanya,Das i Fontanals de Cerdanya,,42.3864,1.8667
Lakeland Linder Regional Airport,Lakeland,LAL,27.9889167,-82.0185556
Valetta Grand Harbour,Valetta,,14.507392,35.888695
Mgarr Seaplane Base,Mgarr,,36.0245,14.298359
Bangkok,Bangkok,,13.9126,100.607
Jebel Ali Seaplane Base,Jebel Ali Golf Resort,,24.988951,55.023624
Soneva Fushi,Baa Atoll,,5.113033,73.080288
Stary Oskol,Stary Oskol,,51.33,37.76833
